t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3,x4,y4,vx4,vy4,x5,y5,vx5,vy5,x6,y6,vx6,vy6,x7,y7,vx7,vy7,x8,y8,vx8,vy8,x9,y9,vx9,vy9
9.07,8.8516,3.03155,0.425612,0.66501,13.4457,11.1336,0.437624,1.55122,17.9871,2.13582,0.31979,-0.20427,4.13707,18.2291,0.979891,0.986746,9.3588,18.1925,0.342027,1.19019,0.745862,7.91271,-1.65974,-0.0830069,1.20743,18.2355,0.496137,-1.11606,17.9034,13.7397,-1.10268,0.342645,13.6283,3.74351,0.0046668,1.6946,10.9621,14.1598,0.248285,-1.04415
9.08,8.85585,3.0382,0.425616,0.66501,13.4501,11.1491,0.437615,1.55123,17.9903,2.13377,0.319785,-0.204269,4.14687,18.239,0.979765,0.986746,9.36222,18.2044,0.342027,1.19018,0.729265,7.91188,-1.65974,-0.0830069,1.21239,18.2243,0.496265,-1.11606,17.8924,13.7431,-1.10268,0.342644,13.6283,3.76045,0.00466769,1.6946,10.9646,14.1494,0.248294,-1.04416
9.09,8.86011,3.04485,0.42562,0.665011,13.4544,11.1646,0.437606,1.55125,17.9935,2.13173,0.31978,-0.204267,4.15667,18.2488,0.97964,0.986745,9.36564,18.2163,0.342028,1.19017,0.712668,7.91105,-1.65974,-0.0830069,1.21735,18.2132,0.496392,-1.11605,17.8814,13.7466,-1.10269,0.342643,13.6284,3.7774,0.0046685,1.69459,10.9671,14.1389,0.248302,-1.04417
9.1,8.86436,3.0515,0.425624,0.665012,13.4588,11.1801,0.437596,1.55126,17.9967,2.12969,0.319776,-0.204265,4.16646,18.2587,0.979517,0.986743,9.36906,18.2282,0.342028,1.19016,0.69607,7.91022,-1.65974,-0.0830068,1.22232,18.202,0.496518,-1.11605,17.8704,13.75,-1.10269,0.342641,13.6284,3.79435,0.00466922,1.69459,10.9696,14.1285,0.248312,-1.04417
9.11,8.86862,3.05815,0.425628,0.665012,13.4632,11.1956,0.437586,1.55128,17.9999,2.12765,0.319771,-0.204263,4.17626,18.2686,0.979396,0.98674,9.37248,18.2401,0.342029,1.19016,0.679473,7.90939,-1.65974,-0.0830068,1.22728,18.1908,0.496642,-1.11605,17.8593,13.7534,-1.10269,0.34264,13.6285,3.81129,0.00466985,1.69459,10.9721,14.1181,0.248322,-1.04418
9.12,8.87288,3.0648,0.425632,0.665013,13.4676,11.2112,0.437576,1.5513,18.0031,2.1256,0.319766,-0.204261,4.18605,18.2784,0.979276,0.986736,9.3759,18.252,0.342029,1.19015,0.662876,7.90856,-1.65974,-0.0830068,1.23225,18.1797,0.496764,-1.11605,17.8483,13.7568,-1.10269,0.342639,13.6285,3.82824,0.0046704,1.69459,10.9745,14.1076,0.248332,-1.04419
9.13,8.87713,3.07145,0.425636,0.665014,13.4719,11.2267,0.437565,1.55131,18.0063,2.12356,0.319762,-0.20426,4.19584,18.2883,0.979158,0.986732,9.37932,18.2639,0.342029,1.19014,0.646278,7.90773,-1.65974,-0.0830068,1.23722,18.1685,0.496885,-1.11604,17.8373,13.7603,-1.1027,0.342637,13.6286,3.84518,0.00467086,1.69459,10.977,14.0972,0.248343,-1.0442
9.14,8.88139,3.0781,0.42564,0.665015,13.4763,11.2422,0.437553,1.55133,18.0095,2.12152,0.319758,-0.204258,4.20563,18.2982,0.979042,0.986726,9.38274,18.2758,0.342029,1.19014,0.629681,7.9069,-1.65974,-0.0830068,1.24219,18.1574,0.497004,-1.11604,17.8262,13.7637,-1.1027,0.342636,13.6286,3.86213,0.00467125,1.69458,10.9795,14.0867,0.248355,-1.04421
9.15,8.88565,3.08475,0.425644,0.665015,13.4807,11.2577,0.437541,1.55135,18.0127,2.11947,0.319753,-0.204256,4.21542,18.308,0.978927,0.98672,9.38616,18.2877,0.342029,1.19013,0.613084,7.90607,-1.65974,-0.0830067,1.24716,18.1462,0.497121,-1.11603,17.8152,13.7671,-1.1027,0.342634,13.6287,3.87907,0.00467154,1.69458,10.982,14.0763,0.248367,-1.04422
9.16,8.8899,3.0914,0.425648,0.665016,13.4851,11.2732,0.437529,1.55137,18.0159,2.11743,0.319749,-0.204254,4.22521,18.3179,0.978814,0.986713,9.38958,18.2996,0.342028,1.19012,0.596486,7.90524,-1.65974,-0.0830067,1.25213,18.135,0.497237,-1.11602,17.8042,13.7705,-1.1027,0.342633,13.6287,3.89602,0.00467176,1.69458,10.9845,14.0658,0.24838,-1.04423
9.17,8.89416,3.09805,0.425652,0.665017,13.4894,11.2887,0.437516,1.55138,18.0191,2.11539,0.319745,-0.204253,4.235,18.3278,0.978702,0.986706,9.393,18.3115,0.342028,1.19012,0.579889,7.90441,-1.65974,-0.0830067,1.2571,18.1239,0.497351,-1.11602,17.7932,13.774,-1.10271,0.342631,13.6288,3.91297,0.0046719,1.69458,10.987,14.0554,0.248394,-1.04424
9.18,8.89842,3.1047,0.425656,0.665017,13.4938,11.3042,0.437502,1.5514,18.0223,2.11335,0.319741,-0.204251,4.24479,18.3376,0.978593,0.986698,9.39642,18.3234,0.342028,1.19011,0.563291,7.90358,-1.65974,-0.0830067,1.26208,18.1127,0.497463,-1.11601,17.7821,13.7774,-1.10271,0.34263,13.6288,3.92991,0.00467195,1.69457,10.9894,14.045,0.248409,-1.04425
9.19,8.90267,3.11135,0.42566,0.665018,13.4982,11.3198,0.437488,1.55142,18.0255,2.1113,0.319737,-0.204249,4.25457,18.3475,0.978485,0.986689,9.39984,18.3353,0.342027,1.19011,0.546694,7.90275,-1.65974,-0.0830067,1.26705,18.1016,0.497574,-1.116,17.7711,13.7808,-1.10271,0.342628,13.6289,3.94686,0.00467193,1.69457,10.9919,14.0345,0.248424,-1.04427
9.2,8.90693,3.11801,0.425664,0.665019,13.5026,11.3353,0.437473,1.55144,18.0287,2.10926,0.319733,-0.204248,4.26435,18.3574,0.978379,0.98668,9.40326,18.3472,0.342027,1.1901,0.530097,7.90192,-1.65974,-0.0830066,1.27203,18.0904,0.497683,-1.11599,17.7601,13.7842,-1.10272,0.342626,13.6289,3.9638,0.00467183,1.69457,10.9944,14.0241,0.24844,-1.04428
9.21,8.91119,3.12466,0.425668,0.66502,13.5069,11.3508,0.437458,1.55147,18.0319,2.10722,0.319729,-0.204246,4.27414,18.3672,0.978274,0.98667,9.40668,18.3591,0.342026,1.1901,0.513499,7.90109,-1.65974,-0.0830066,1.27701,18.0792,0.49779,-1.11598,17.7491,13.7877,-1.10272,0.342625,13.6289,3.98075,0.00467166,1.69457,10.9969,14.0136,0.248457,-1.0443
9.22,8.91544,3.13131,0.425673,0.665021,13.5113,11.3663,0.437442,1.55149,18.0351,2.10518,0.319725,-0.204244,4.28392,18.3771,0.978171,0.986659,9.4101,18.371,0.342025,1.19009,0.50166,7.90026,1.65974,-0.0830066,1.28199,18.0681,0.497896,-1.11597,17.738,13.7911,-1.10272,0.342623,13.629,3.99769,0.00467141,1.69457,10.9994,14.0032,0.248474,-1.04431
9.23,8.9197,3.13796,0.425677,0.665021,13.5157,11.3818,0.437425,1.55151,18.0383,2.10313,0.319721,-0.204243,4.2937,18.387,0.978071,0.986648,9.41352,18.3829,0.342024,1.19009,0.518257,7.89943,1.65974,-0.0830066,1.28696,18.0569,0.497999,-1.11596,17.727,13.7945,-1.10273,0.342621,13.629,4.01464,0.00467108,1.69456,11.0019,13.9927,0.248493,-1.04433
9.24,8.92396,3.14461,0.425681,0.665022,13.5201,11.3973,0.437408,1.55153,18.0415,2.10109,0.319717,-0.204241,4.30348,18.3968,0.977971,0.986636,9.41694,18.3948,0.342023,1.19008,0.534854,7.8986,1.65974,-0.0830065,1.29195,18.0458,0.498101,-1.11595,17.716,13.798,-1.10273,0.342619,13.6291,4.03159,0.00467068,1.69456,11.0044,13.9823,0.248512,-1.04434
9.25,8.92821,3.15126,0.425685,0.665023,13.5244,11.4128,0.43739,1.55156,18.0447,2.09905,0.319714,-0.204239,4.31326,18.4067,0.977874,0.986624,9.42036,18.4067,0.342022,1.19008,0.551452,7.89777,1.65974,-0.0830065,1.29693,18.0346,0.498202,-1.11594,17.7049,13.8014,-1.10274,0.342617,13.6291,4.04853,0.00467021,1.69456,11.0068,13.9719,0.248532,-1.04436
9.26,8.93247,3.15791,0.425689,0.665024,13.5288,11.4284,0.437371,1.55158,18.0479,2.09701,0.31971,-0.204238,4.32304,18.4166,0.977779,0.986612,9.42378,18.4186,0.342021,1.19007,0.568049,7.89694,1.65974,-0.0830065,1.30191,18.0234,0.4983,-1.11592,17.6939,13.8048,-1.10274,0.342615,13.6292,4.06548,0.00466967,1.69456,11.0093,13.9614,0.248553,-1.04438
9.27,8.93673,3.16456,0.425693,0.665025,13.5332,11.4439,0.437351,1.55161,18.0511,2.09497,0.319706,-0.204236,4.33282,18.4264,0.977685,0.986599,9.4272,18.4305,0.34202,1.19007,0.584646,7.89611,1.65974,-0.0830065,1.30689,18.0123,0.498397,-1.11591,17.6829,13.8082,-1.10274,0.342613,13.6292,4.08242,0.00466905,1.69456,11.0118,13.951,0.248575,-1.0444
9.28,8.94098,3.17121,0.425697,0.665026,13.5376,11.4594,0.437331,1.55163,18.0543,2.09292,0.319703,-0.204235,4.34259,18.4363,0.977593,0.986585,9.43062,18.4424,0.342018,1.19006,0.601244,7.89528,1.65974,-0.0830065,1.31188,18.0011,0.498492,-1.1159,17.6719,13.8117,-1.10275,0.342611,13.6293,4.09937,0.00466837,1.69455,11.0143,13.9405,0.248598,-1.04442
9.29,8.94524,3.17786,0.425702,0.665027,13.5419,11.4749,0.437309,1.55166,18.0575,2.09088,0.319699,-0.204233,4.35237,18.4462,0.977502,0.986572,9.43404,18.4543,0.342017,1.19006,0.617841,7.89445,1.65974,-0.0830064,1.31686,17.99,0.498585,-1.11588,17.6608,13.8151,-1.10275,0.342609,13.6293,4.11631,0.00466761,1.69455,11.0168,13.9301,0.248622,-1.04444
9.3,8.9495,3.18451,0.425706,0.665027,13.5463,11.4904,0.437287,1.55169,18.0607,2.08884,0.319696,-0.204231,4.36214,18.456,0.977414,0.986557,9.43746,18.4662,0.342016,1.19006,0.634439,7.89362,1.65974,-0.0830064,1.32185,17.9788,0.498676,-1.11587,17.6498,13.8185,-1.10276,0.342606,13.6294,4.13326,0.00466679,1.69455,11.0193,13.9196,0.248647,-1.04446
9.31,8.95375,3.19116,0.42571,0.665028,13.5507,11.5059,0.437264,1.55171,18.0639,2.0868,0.319693,-0.20423,4.37192,18.4659,0.977327,0.986543,9.44088,18.4781,0.342014,1.19005,0.651036,7.89279,1.65974,-0.0830064,1.32684,17.9677,0.498766,-1.11585,17.6388,13.8219,-1.10276,0.342604,13.6294,4.1502,0.00466591,1.69455,11.0218,13.9092,0.248673,-1.04448
9.32,8.95801,3.19781,0.425714,0.665029,13.5551,11.5215,0.43724,1.55174,18.0671,2.08475,0.319689,-0.204228,4.38169,18.4758,0.977242,0.986528,9.4443,18.49,0.342013,1.19005,0.667633,7.89196,1.65974,-0.0830064,1.33182,17.9565,0.498854,-1.11584,17.6278,13.8254,-1.10277,0.342602,13.6295,4.16715,0.00466495,1.69454,11.0242,13.8987,0.248701,-1.04451
9.33,8.96227,3.20446,0.425718,0.66503,13.5594,11.537,0.437215,1.55177,18.0703,2.08271,0.319686,-0.204227,4.39146,18.4856,0.977159,0.986513,9.44772,18.5019,0.342011,1.19005,0.684231,7.89113,1.65974,-0.0830064,1.33681,17.9453,0.49894,-1.11583,17.6167,13.8288,-1.10277,0.342599,13.6295,4.1841,0.00466393,1.69454,11.0267,13.8883,0.248729,-1.04453
9.34,8.96653,3.21111,0.425723,0.665031,13.5638,11.5525,0.437189,1.5518,18.0735,2.08067,0.319683,-0.204225,4.40123,18.4955,0.977078,0.986498,9.45114,18.5138,0.342009,1.19004,0.700828,7.8903,1.65974,-0.0830063,1.3418,17.9342,0.499025,-1.11581,17.6057,13.8322,-1.10278,0.342597,13.6296,4.20104,0.00466285,1.69454,11.0292,13.8779,0.248759,-1.04455
9.35,8.97078,3.21776,0.425727,0.665032,13.5682,11.568,0.437162,1.55183,18.0767,2.07863,0.31968,-0.204224,4.411,18.5053,0.976998,0.986482,9.45456,18.5257,0.342007,1.19004,0.717425,7.88947,1.65974,-0.0830063,1.34679,17.923,0.499108,-1.11579,17.5947,13.8356,-1.10278,0.342594,13.6296,4.21799,0.0046617,1.69454,11.0317,13.8674,0.248789,-1.04458
9.36,8.97504,3.22441,0.425731,0.665033,13.5725,11.5835,0.437134,1.55187,18.0799,2.07658,0.319677,-0.204222,4.42077,18.5152,0.97692,0.986467,9.45798,18.5376,0.342006,1.19004,0.734023,7.88864,1.65974,-0.0830063,1.35179,17.9119,0.499189,-1.11578,17.5836,13.8391,-1.10279,0.342592,13.6296,4.23493,0.00466049,1.69454,11.0342,13.857,0.248822,-1.04461
9.37,8.9793,3.23106,0.425735,0.665034,13.5769,11.599,0.437104,1.5519,18.0831,2.07454,0.319674,-0.204221,4.43054,18.5251,0.976843,0.986451,9.4614,18.5495,0.342004,1.19003,0.75062,7.88781,1.65974,-0.0830063,1.35678,17.9007,0.499268,-1.11576,17.5726,13.8425,-1.10279,0.342589,13.6297,4.25188,0.00465922,1.69453,11.0367,13.8465,0.248855,-1.04463
9.38,8.98356,3.23771,0.42574,0.665035,13.5813,11.6146,0.437074,1.55193,18.0863,2.0725,0.319671,-0.204219,4.44031,18.5349,0.976769,0.986435,9.46482,18.5614,0.342002,1.19003,0.767217,7.88698,1.65974,-0.0830062,1.36177,17.8895,0.499346,-1.11575,17.5616,13.8459,-1.1028,0.342586,13.6297,4.26882,0.00465789,1.69453,11.0392,13.8361,0.24889,-1.04466
9.39,8.98781,3.24436,0.425744,0.665036,13.5857,11.6301,0.437042,1.55197,18.0895,2.07046,0.319668,-0.204218,4.45008,18.5448,0.976695,0.986418,9.46824,18.5733,0.342,1.19003,0.783815,7.88615,1.65974,-0.0830062,1.36676,17.8784,0.499423,-1.11573,17.5506,13.8493,-1.1028,0.342583,13.6298,4.28577,0.0046565,1.69453,11.0417,13.8256,0.248926,-1.04469
9.4,8.99207,3.25101,0.425748,0.665037,13.59,11.6456,0.437009,1.552,18.0927,2.06842,0.319665,-0.204217,4.45984,18.5547,0.976624,0.986402,9.47166,18.5852,0.341998,1.19002,0.800412,7.88532,1.65974,-0.0830062,1.37176,17.8672,0.499497,-1.11571,17.5395,13.8528,-1.10281,0.34258,13.6298,4.30271,0.00465506,1.69453,11.0441,13.8152,0.248964,-1.04472
9.41,8.99633,3.25766,0.425752,0.665038,13.5944,11.6611,0.436975,1.55204,18.0958,2.06637,0.319662,-0.204215,4.46961,18.5645,0.976554,0.986385,9.47508,18.5971,0.341996,1.19002,0.817009,7.88449,1.65974,-0.0830062,1.37675,17.8561,0.49957,-1.1157,17.5285,13.8562,-1.10281,0.342577,13.6299,4.31966,0.00465355,1.69453,11.0466,13.8047,0.249003,-1.04475
9.42,9.00059,3.26431,0.425757,0.665039,13.5988,11.6766,0.436939,1.55208,18.099,2.06433,0.31966,-0.204214,4.47937,18.5744,0.976486,0.986369,9.4785,18.609,0.341993,1.19002,0.833607,7.88366,1.65974,-0.0830062,1.38175,17.8449,0.499642,-1.11568,17.5175,13.8596,-1.10282,0.342574,13.6299,4.3366,0.00465199,1.69452,11.0491,13.7943,0.249043,-1.04478
9.43,9.00484,3.27096,0.425761,0.66504,13.6031,11.6922,0.436902,1.55212,18.1022,2.06229,0.319657,-0.204212,4.48914,18.5843,0.97642,0.986352,9.48192,18.6209,0.341991,1.19001,0.850204,7.88283,1.65974,-0.0830061,1.38675,17.8338,0.499712,-1.11567,17.5064,13.863,-1.10283,0.342571,13.63,4.35355,0.00465037,1.69452,11.0516,13.7838,0.249086,-1.04481
9.44,9.0091,3.27761,0.425765,0.665041,13.6075,11.7077,0.436864,1.55216,18.1054,2.06025,0.319654,-0.204211,4.4989,18.5941,0.976355,0.986335,9.48534,18.6328,0.341989,1.19001,0.866802,7.882,1.65974,-0.0830061,1.39174,17.8226,0.49978,-1.11565,17.4954,13.8665,-1.10283,0.342567,13.63,4.37049,0.00464869,1.69452,11.0541,13.7734,0.24913,-1.04485
9.45,9.01336,3.28426,0.42577,0.665042,13.6119,11.7232,0.436824,1.5522,18.1086,2.05821,0.319652,-0.20421,4.50867,18.604,0.976291,0.986319,9.48876,18.6447,0.341986,1.19001,0.883399,7.88117,1.65974,-0.0830061,1.39674,17.8114,0.499847,-1.11563,17.4844,13.8699,-1.10284,0.342564,13.6301,4.38744,0.00464696,1.69452,11.0566,13.7629,0.249175,-1.04488
9.46,9.01762,3.29091,0.425774,0.665043,13.6162,11.7387,0.436782,1.55224,18.1118,2.05616,0.319649,-0.204208,4.51843,18.6139,0.976229,0.986302,9.49218,18.6566,0.341984,1.19001,0.899996,7.88034,1.65974,-0.0830061,1.40174,17.8003,0.499912,-1.11561,17.4734,13.8733,-1.10285,0.34256,13.6301,4.40438,0.00464518,1.69452,11.0591,13.7525,0.249223,-1.04492
9.47,9.02187,3.29756,0.425778,0.665045,13.6206,11.7543,0.436739,1.55228,18.115,2.05412,0.319646,-0.204207,4.52819,18.6237,0.976169,0.986285,9.4956,18.6685,0.341982,1.19,0.916594,7.87951,1.65974,-0.0830061,1.40674,17.7891,0.499976,-1.1156,17.4623,13.8767,-1.10285,0.342557,13.6302,4.42133,0.00464335,1.69451,11.0616,13.742,0.249272,-1.04495
9.48,9.02613,3.30421,0.425783,0.665046,13.625,11.7698,0.436695,1.55232,18.1182,2.05208,0.319644,-0.204206,4.53795,18.6336,0.97611,0.986268,9.49902,18.6804,0.341979,1.19,0.933191,7.87868,1.65974,-0.083006,1.41174,17.778,0.500038,-1.11558,17.4513,13.8802,-1.10286,0.342553,13.6302,4.43827,0.00464146,1.69451,11.0641,13.7316,0.249323,-1.04499
9.49,9.03039,3.31086,0.425787,0.665047,13.6293,11.7853,0.436648,1.55237,18.1214,2.05004,0.319642,-0.204204,4.54771,18.6434,0.976052,0.986251,9.50244,18.6923,0.341976,1.19,0.949788,7.87785,1.65974,-0.083006,1.41674,17.7668,0.500099,-1.11556,17.4403,13.8836,-1.10287,0.342549,13.6303,4.45522,0.00463953,1.69451,11.0666,13.7211,0.249376,-1.04503
9.5,9.03465,3.31751,0.425791,0.665048,13.6337,11.8008,0.4366,1.55241,18.1246,2.04799,0.319639,-0.204203,4.55747,18.6533,0.975996,0.986234,9.50586,18.7042,0.341974,1.19,0.966386,7.87702,1.65974,-0.083006,1.42174,17.7557,0.500159,-1.11555,17.4292,13.887,-1.10288,0.342545,13.6303,4.47217,0.00463754,1.69451,11.0691,13.7107,0.249431,-1.04507
9.51,9.0389,3.32417,0.425796,0.665049,13.6381,11.8163,0.436551,1.55246,18.1278,2.04595,0.319637,-0.204202,4.56723,18.6632,0.975942,0.986217,9.50928,18.7161,0.341971,1.18999,0.982983,7.87619,1.65974,-0.083006,1.42674,17.7445,0.500217,-1.11553,17.4182,13.8904,-1.10289,0.342541,13.6303,4.48911,0.00463551,1.69451,11.0716,13.7002,0.249488,-1.04511
9.52,9.04316,3.33082,0.4258,0.66505,13.6424,11.8319,0.436499,1.55251,18.131,2.04391,0.319634,-0.2042,4.57699,18.673,0.975889,0.986201,9.5127,18.728,0.341968,1.18999,0.99958,7.87536,1.65974,-0.0830059,1.43175,17.7334,0.500273,-1.11551,17.4072,13.8939,-1.10289,0.342537,13.6304,4.50606,0.00463342,1.6945,11.0741,13.6898,0.249547,-1.04515
9.53,9.04742,3.33747,0.425804,0.665051,13.6468,11.8474,0.436445,1.55255,18.1342,2.04187,0.319632,-0.204199,4.58675,18.6829,0.975837,0.986184,9.51612,18.7399,0.341966,1.18999,1.01618,7.87453,1.65974,-0.0830059,1.43675,17.7222,0.500329,-1.1155,17.3962,13.8973,-1.1029,0.342532,13.6304,4.523,0.00463129,1.6945,11.0766,13.6793,0.249609,-1.04519
9.54,9.05168,3.34412,0.425809,0.665053,13.6512,11.8629,0.43639,1.5526,18.1374,2.03983,0.31963,-0.204198,4.59651,18.6927,0.975787,0.986167,9.51954,18.7518,0.341963,1.18999,1.03278,7.8737,1.65974,-0.0830059,1.44175,17.711,0.500383,-1.11548,17.3851,13.9007,-1.10291,0.342528,13.6305,4.53995,0.00462911,1.6945,11.079,13.6689,0.249672,-1.04524
9.55,9.05594,3.35077,0.425813,0.665054,13.6555,11.8785,0.436333,1.55265,18.1406,2.03778,0.319628,-0.204197,4.60627,18.7026,0.975737,0.986151,9.52296,18.7637,0.34196,1.18999,1.04937,7.87287,1.65974,-0.0830059,1.44676,17.6999,0.500435,-1.11546,17.3741,13.9042,-1.10292,0.342523,13.6305,4.55689,0.00462689,1.6945,11.0815,13.6584,0.249738,-1.04528
9.56,9.0602,3.35742,0.425818,0.665055,13.6599,11.894,0.436273,1.5527,18.1438,2.03574,0.319626,-0.204196,4.61602,18.7125,0.97569,0.986134,9.52638,18.7756,0.341957,1.18998,1.06597,7.87204,1.65974,-0.0830059,1.45176,17.6887,0.500487,-1.11545,17.3631,13.9076,-1.10293,0.342518,13.6306,4.57384,0.00462462,1.69449,11.084,13.648,0.249806,-1.04532
9.57,9.06445,3.36407,0.425822,0.665056,13.6643,11.9095,0.436211,1.55276,18.147,2.0337,0.319623,-0.204194,4.62578,18.7223,0.975643,0.986118,9.5298,18.7875,0.341954,1.18998,1.08257,7.87121,1.65974,-0.0830058,1.45677,17.6776,0.500537,-1.11543,17.352,13.911,-1.10294,0.342513,13.6306,4.59078,0.00462231,1.69449,11.0865,13.6375,0.249877,-1.04537
9.58,9.06871,3.37072,0.425826,0.665058,13.6686,11.925,0.436148,1.55281,18.1502,2.03166,0.319621,-0.204193,4.63554,18.7322,0.975598,0.986102,9.53322,18.7994,0.341951,1.18998,1.09916,7.87038,1.65974,-0.0830058,1.46177,17.6664,0.500586,-1.11542,17.341,13.9144,-1.10295,0.342508,13.6307,4.60773,0.00461996,1.69449,11.089,13.6271,0.24995,-1.04542
9.59,9.07297,3.37737,0.425831,0.665059,13.673,11.9406,0.436082,1.55286,18.1534,2.02962,0.319619,-0.204192,4.64529,18.7421,0.975554,0.986085,9.53664,18.8113,0.341948,1.18998,1.11576,7.86955,1.65974,-0.0830058,1.46678,17.6553,0.500634,-1.1154,17.33,13.9179,-1.10296,0.342503,13.6307,4.62467,0.00461756,1.69449,11.0915,13.6166,0.250025,-1.04546
9.6,9.07723,3.38402,0.425835,0.66506,13.6773,11.9561,0.436014,1.55292,18.1566,2.02758,0.319617,-0.204191,4.65505,18.7519,0.975511,0.986069,9.54006,18.8232,0.341945,1.18998,1.13236,7.86872,1.65974,-0.0830058,1.47179,17.6441,0.50068,-1.11538,17.319,13.9213,-1.10297,0.342497,13.6308,4.64161,0.00461512,1.69449,11.094,13.6062,0.250103,-1.04551
9.61,9.08149,3.39067,0.42584,0.665061,13.6817,11.9716,0.435943,1.55298,18.1598,2.02553,0.319615,-0.20419,4.6648,18.7618,0.97547,0.986054,9.54348,18.8351,0.341942,1.18997,1.14896,7.86789,1.65974,-0.0830058,1.47679,17.633,0.500725,-1.11537,17.3079,13.9247,-1.10298,0.342492,13.6308,4.65856,0.00461264,1.69448,11.0965,13.5957,0.250184,-1.04556
9.62,9.08575,3.39732,0.425844,0.665063,13.6861,11.9871,0.435871,1.55303,18.163,2.02349,0.319613,-0.204189,4.67456,18.7716,0.97543,0.986038,9.5469,18.847,0.341939,1.18997,1.16555,7.86706,1.65974,-0.0830057,1.4818,17.6218,0.50077,-1.11535,17.2969,13.9281,-1.10299,0.342486,13.6309,4.6755,0.00461012,1.69448,11.099,13.5853,0.250267,-1.04561
9.63,9.09,3.40397,0.425849,0.665064,13.6904,12.0027,0.435795,1.55309,18.1662,2.02145,0.319611,-0.204187,4.68431,18.7815,0.97539,0.986022,9.55032,18.8589,0.341935,1.18997,1.18215,7.86623,1.65974,-0.0830057,1.48681,17.6107,0.500813,-1.11534,17.2859,13.9316,-1.10301,0.34248,13.6309,4.69245,0.00460756,1.69448,11.1015,13.5748,0.250354,-1.04566
9.64,9.09426,3.41062,0.425853,0.665065,13.6948,12.0182,0.435718,1.55315,18.1694,2.01941,0.319609,-0.204186,4.69406,18.7914,0.975352,0.986007,9.55373,18.8708,0.341932,1.18997,1.19875,7.8654,1.65974,-0.0830057,1.49182,17.5995,0.500855,-1.11532,17.2748,13.935,-1.10302,0.342474,13.6309,4.70939,0.00460496,1.69448,11.1041,13.5643,0.250443,-1.04572
9.65,9.09852,3.41727,0.425858,0.665067,13.6991,12.0337,0.435638,1.55321,18.1726,2.01737,0.319608,-0.204185,4.70382,18.8012,0.975315,0.985991,9.55715,18.8827,0.341929,1.18997,1.21535,7.86457,1.65974,-0.0830057,1.49683,17.5884,0.500896,-1.11531,17.2638,13.9384,-1.10303,0.342467,13.631,4.72634,0.00460232,1.69448,11.1066,13.5539,0.250535,-1.04577
9.66,9.10278,3.42392,0.425862,0.665068,13.7035,12.0493,0.435555,1.55327,18.1758,2.01532,0.319606,-0.204184,4.71357,18.8111,0.97528,0.985976,9.56057,18.8946,0.341925,1.18997,1.23194,7.86374,1.65974,-0.0830057,1.50183,17.5772,0.500935,-1.11529,17.2528,13.9418,-1.10304,0.342461,13.631,4.74328,0.00459965,1.69447,11.1091,13.5434,0.25063,-1.04582
9.67,9.10704,3.43057,0.425866,0.665069,13.7078,12.0648,0.43547,1.55334,18.179,2.01328,0.319604,-0.204183,4.72332,18.8209,0.975245,0.985961,9.56399,18.9065,0.341922,1.18996,1.24854,7.86291,1.65974,-0.0830056,1.50684,17.5661,0.500974,-1.11528,17.2417,13.9452,-1.10306,0.342454,13.6311,4.76023,0.00459694,1.69447,11.1116,13.533,0.250728,-1.04588
9.68,9.1113,3.43723,0.425871,0.665071,13.7122,12.0803,0.435382,1.5534,18.1821,2.01124,0.319602,-0.204182,4.73308,18.8308,0.975211,0.985946,9.56741,18.9184,0.341918,1.18996,1.26514,7.86208,1.65974,-0.0830056,1.51185,17.5549,0.501012,-1.11526,17.2307,13.9487,-1.10307,0.342447,13.6311,4.77717,0.00459419,1.69447,11.1141,13.5225,0.250829,-1.04593
9.69,9.11556,3.44388,0.425875,0.665072,13.7166,12.0959,0.435292,1.55346,18.1853,2.0092,0.319601,-0.204181,4.74283,18.8407,0.975178,0.985932,9.57083,18.9303,0.341915,1.18996,1.28174,7.86125,1.65974,-0.0830056,1.51686,17.5437,0.501049,-1.11525,17.2197,13.9521,-1.10308,0.34244,13.6312,4.79412,0.00459141,1.69447,11.1166,13.512,0.250933,-1.04599
9.7,9.11981,3.45053,0.42588,0.665074,13.7209,12.1114,0.435199,1.55353,18.1885,2.00716,0.319599,-0.20418,4.75258,18.8505,0.975147,0.985917,9.57425,18.9422,0.341911,1.18996,1.29833,7.86042,1.65974,-0.0830056,1.52187,17.5326,0.501085,-1.11523,17.2086,13.9555,-1.1031,0.342432,13.6312,4.81106,0.00458859,1.69447,11.1191,13.5016,0.25104,-1.04604
9.71,9.12407,3.45718,0.425884,0.665075,13.7253,12.1269,0.435103,1.55359,18.1917,2.00511,0.319597,-0.204179,4.76233,18.8604,0.975116,0.985903,9.57767,18.9541,0.341908,1.18996,1.31493,7.85959,1.65974,-0.0830055,1.52689,17.5214,0.50112,-1.11522,17.1976,13.9589,-1.10311,0.342425,13.6313,4.82801,0.00458574,1.69446,11.1216,13.4911,0.251151,-1.0461
9.72,9.12833,3.46383,0.425889,0.665076,13.7296,12.1425,0.435005,1.55366,18.1949,2.00307,0.319596,-0.204178,4.77208,18.8702,0.975086,0.985889,9.58109,18.966,0.341904,1.18996,1.33153,7.85876,1.65974,-0.0830055,1.5319,17.5103,0.501154,-1.1152,17.1866,13.9624,-1.10313,0.342417,13.6313,4.84495,0.00458286,1.69446,11.1241,13.4807,0.251264,-1.04616
