# t K1 K2 U1 U2 Uc E_tot
12.60200000 0.03304927 0.01015749 -1.05525989 -1.18140677 0.02112913 -2.17233078
12.60300000 0.03158936 0.01080499 -1.05410986 -1.18176197 0.02117950 -2.17229798
12.60400000 0.03025063 0.01138343 -1.05298269 -1.18212653 0.02122517 -2.17224999
12.60500000 0.02904396 0.01187120 -1.05187554 -1.18249660 0.02126711 -2.17218988
12.60600000 0.02795683 0.01234387 -1.05078774 -1.18287240 0.02130534 -2.17205411
12.60700000 0.02710961 0.01275160 -1.04971665 -1.18325267 0.02134035 -2.17176776
12.60800000 0.02631295 0.01314199 -1.04865660 -1.18363619 0.02137293 -2.17146493
12.60900000 0.02520433 0.01350475 -1.04761203 -1.18402325 0.02140256 -2.17152365
12.61000000 0.02394277 0.01399274 -1.04659198 -1.18441239 0.02142860 -2.17164026
12.61100000 0.02287487 0.01452944 -1.04559517 -1.18480822 0.02145027 -2.17154881
12.61200000 0.02181455 0.01480915 -1.04461626 -1.18520697 0.02146882 -2.17173071
12.61300000 0.02072850 0.01518838 -1.04366165 -1.18560499 0.02148435 -2.17186541
12.61400000 0.01969018 0.01565555 -1.04272756 -1.18600829 0.02149600 -2.17189413
12.61500000 0.01874464 0.01599221 -1.04181716 -1.18641283 0.02150428 -2.17198886
12.61600000 0.01777680 0.01643583 -1.04092438 -1.18681891 0.02150971 -2.17202095
12.61700000 0.01677906 0.01717902 -1.04005783 -1.18722858 0.02151100 -2.17181733
12.61800000 0.01584010 0.01780034 -1.03921200 -1.18764662 0.02150770 -2.17171048
12.61900000 0.01479450 0.01797160 -1.03839110 -1.18806467 0.02150109 -2.17218857
12.62000000 0.01373105 0.01823802 -1.03759846 -1.18848013 0.02149140 -2.17261812
12.62100000 0.01280833 0.01865057 -1.03683408 -1.18889761 0.02147766 -2.17279514
12.62200000 0.01190143 0.01896539 -1.03609229 -1.18931562 0.02146074 -2.17308035
12.62300000 0.01097774 0.01941517 -1.03538002 -1.18973318 0.02144016 -2.17328013
12.62400000 0.01031292 0.02008807 -1.03469377 -1.19015391 0.02141547 -2.17303122
12.62500000 0.00960011 0.02067165 -1.03402261 -1.19057854 0.02138757 -2.17294182
12.62600000 0.00878880 0.02124791 -1.03338235 -1.19100393 0.02135557 -2.17299400
12.62700000 0.00822426 0.02197992 -1.03276621 -1.19143256 0.02131958 -2.17267501
12.62800000 0.00766008 0.02273757 -1.03216547 -1.19186452 0.02128039 -2.17235195
12.62900000 0.00695865 0.02332284 -1.03159042 -1.19229956 0.02123703 -2.17237146
12.63000000 0.00633295 0.02384851 -1.03104354 -1.19273411 0.02119007 -2.17240611
12.63100000 0.00581481 0.02435951 -1.03051896 -1.19317017 0.02113958 -2.17237523
12.63200000 0.00527410 0.02478578 -1.03001579 -1.19360511 0.02108627 -2.17247475
12.63300000 0.00472450 0.02529869 -1.02953920 -1.19403969 0.02102943 -2.17252627
12.63400000 0.00421368 0.02587298 -1.02908762 -1.19447434 0.02096912 -2.17250617
12.63500000 0.00372833 0.02650038 -1.02866188 -1.19490929 0.02090518 -2.17243727
12.63600000 0.00323943 0.02700376 -1.02826169 -1.19534475 0.02083757 -2.17252568
12.63700000 0.00280290 0.02741782 -1.02789141 -1.19577808 0.02076650 -2.17268228
12.63800000 0.00242299 0.02784464 -1.02754450 -1.19621016 0.02069239 -2.17279464
12.63900000 0.00203384 0.02828774 -1.02722416 -1.19664004 0.02061515 -2.17292748
12.64000000 0.00166121 0.02865065 -1.02693280 -1.19706862 0.02053432 -2.17315524
12.64100000 0.00133292 0.02904236 -1.02667102 -1.19749355 0.02045045 -2.17333884
12.64200000 0.00106373 0.02955960 -1.02643708 -1.19791733 0.02036305 -2.17336802
12.64300000 0.00083117 0.03000859 -1.02622797 -1.19833902 0.02027264 -2.17345458
12.64400000 0.00060123 0.03034030 -1.02604529 -1.19875826 0.02017916 -2.17368285
12.64500000 0.00042541 0.03061117 -1.02589465 -1.19917352 0.02008249 -2.17394910
12.64600000 0.00028811 0.03114732 -1.02576482 -1.19958531 0.01998355 -2.17393115
12.64700000 0.00016677 0.03181312 -1.02566378 -1.19999644 0.01988082 -2.17379951
12.64800000 0.00008758 0.03238254 -1.02558914 -1.20040543 0.01977490 -2.17374955
12.64900000 0.00003209 0.03280004 -1.02553645 -1.20081209 0.01966626 -2.17385015
12.65000000 0.00000285 0.03309205 -1.02551206 -1.20121441 0.01955485 -2.17407672
12.65100000 0.00000528 0.03357798 -1.02551347 -1.20161262 0.01944085 -2.17410197
12.65200000 0.00004208 0.03414376 -1.02554333 -1.20200857 0.01932347 -2.17404260
12.65300000 0.00012577 0.03452951 -1.02560174 -1.20240107 0.01920305 -2.17414447
12.65400000 0.00023458 0.03497813 -1.02569592 -1.20278894 0.01907927 -2.17419288
12.65500000 0.00035096 0.03567862 -1.02581008 -1.20317377 0.01895308 -2.17400119
12.65600000 0.00051407 0.03625859 -1.02595070 -1.20355642 0.01882362 -2.17391084
12.65700000 0.00070231 0.03676264 -1.02611836 -1.20393436 0.01869160 -2.17389617
12.65800000 0.00091448 0.03740211 -1.02631092 -1.20430894 0.01855677 -2.17374650
12.65900000 0.00113070 0.03785786 -1.02652925 -1.20467987 0.01841913 -2.17380143
12.66000000 0.00137220 0.03803183 -1.02676762 -1.20504529 0.01827977 -2.17412912
12.66100000 0.00162476 0.03837325 -1.02703213 -1.20540414 0.01813851 -2.17429976
12.66200000 0.00191751 0.03903711 -1.02731456 -1.20575890 0.01799525 -2.17412359
12.66300000 0.00235110 0.03964875 -1.02762598 -1.20610981 0.01784892 -2.17388702
12.66400000 0.00279022 0.04018409 -1.02797173 -1.20645578 0.01769939 -2.17375381
12.66500000 0.00319110 0.04074994 -1.02834144 -1.20679687 0.01754754 -2.17364974
12.66600000 0.00364011 0.04134648 -1.02873631 -1.20713298 0.01739330 -2.17348940
12.66700000 0.00413895 0.04209841 -1.02915742 -1.20746412 0.01723653 -2.17314765
12.66800000 0.00469008 0.04264859 -1.02960570 -1.20779112 0.01707683 -2.17298132
12.66900000 0.00528780 0.04285231 -1.03008208 -1.20811123 0.01691512 -2.17313808
12.67000000 0.00591220 0.04302197 -1.03058661 -1.20842433 0.01675144 -2.17332532
12.67100000 0.00645799 0.04345335 -1.03111826 -1.20873021 0.01658600 -2.17335112
12.67200000 0.00695478 0.04406030 -1.03166844 -1.20903077 0.01641877 -2.17326536
12.67300000 0.00747184 0.04436132 -1.03223971 -1.20932507 0.01624987 -2.17348176
12.67400000 0.00803568 0.04487005 -1.03282953 -1.20961175 0.01608008 -2.17345548
12.67500000 0.00871963 0.04562955 -1.03344240 -1.20989326 0.01590796 -2.17307852
12.67600000 0.00935999 0.04610764 -1.03408082 -1.21016843 0.01573378 -2.17304785
12.67700000 0.00995639 0.04638593 -1.03473718 -1.21043636 0.01555853 -2.17327269
12.67800000 0.01068413 0.04671353 -1.03541444 -1.21069657 0.01538218 -2.17333117
12.67900000 0.01160051 0.04701745 -1.03611678 -1.21094965 0.01520412 -2.17324434
12.68000000 0.01246831 0.04744074 -1.03684993 -1.21119473 0.01502427 -2.17311133
12.68100000 0.01328418 0.04797779 -1.03760277 -1.21143310 0.01484293 -2.17293098
12.68200000 0.01411517 0.04823017 -1.03838139 -1.21166383 0.01466001 -2.17303988
12.68300000 0.01490028 0.04870524 -1.03917888 -1.21188625 0.01447644 -2.17298317
12.68400000 0.01581450 0.04930764 -1.03999804 -1.21210185 0.01429116 -2.17268659
12.68500000 0.01671067 0.04941754 -1.04084152 -1.21230948 0.01410456 -2.17291823
12.68600000 0.01749054 0.04945459 -1.04170411 -1.21250800 0.01391772 -2.17334926
12.68700000 0.01839998 0.04954848 -1.04258376 -1.21269818 0.01373037 -2.17360310
12.68800000 0.01939703 0.04974893 -1.04348770 -1.21287948 0.01354228 -2.17367894
12.68900000 0.02035019 0.05029945 -1.04441147 -1.21305275 0.01335326 -2.17346132
12.69000000 0.02140194 0.05076299 -1.04535603 -1.21321821 0.01316305 -2.17324626
12.69100000 0.02241709 0.05090278 -1.04632353 -1.21337511 0.01297195 -2.17340682
12.69200000 0.02344311 0.05141821 -1.04730875 -1.21352304 0.01278070 -2.17318977
12.69300000 0.02446744 0.05211925 -1.04831606 -1.21366330 0.01258786 -2.17280481
12.69400000 0.02541088 0.05233334 -1.04933978 -1.21379487 0.01239465 -2.17299577
12.69500000 0.02654409 0.05262600 -1.05038110 -1.21391727 0.01220134 -2.17292693
12.69600000 0.02766092 0.05284122 -1.05144535 -1.21403101 0.01200705 -2.17296718
12.69700000 0.02879377 0.05258343 -1.05252528 -1.21413535 0.01181306 -2.17347037
12.69800000 0.02989067 0.05253517 -1.05362753 -1.21423006 0.01161919 -2.17381256
12.69900000 0.03089146 0.05263270 -1.05474295 -1.21431582 0.01142540 -2.17410920
12.70000000 0.03208830 0.05260919 -1.05587608 -1.21439226 0.01123183 -2.17433903
12.70100000 0.03345653 0.05276253 -1.05702847 -1.21445955 0.01103819 -2.17423077
12.70200000 0.03476617 0.05301707 -1.05820337 -1.21451775 0.01084411 -2.17409376
12.70300000 0.03589818 0.05302467 -1.05939414 -1.21456683 0.01065008 -2.17438803
12.70400000 0.03711626 0.05280858 -1.06060024 -1.21460655 0.01045669 -2.17482526
12.70500000 0.03842517 0.05274474 -1.06182407 -1.21463701 0.01026370 -2.17502748
12.70600000 0.03977204 0.05267851 -1.06306510 -1.21465831 0.01007097 -2.17520190
12.70700000 0.04116915 0.05235080 -1.06432391 -1.21467043 0.00987869 -2.17559570
12.70800000 0.04240166 0.05209745 -1.06560032 -1.21467342 0.00968720 -2.17608743
12.70900000 0.04363969 0.05188704 -1.06688836 -1.21466738 0.00949650 -2.17653251
12.71000000 0.04532873 0.05169331 -1.06819318 -1.21465241 0.00930658 -2.17651697
12.71100000 0.04699783 0.05162918 -1.06952182 -1.21462849 0.00911663 -2.17640668
12.71200000 0.04852345 0.05157730 -1.07086523 -1.21459569 0.00892741 -2.17643277
12.71300000 0.04997715 0.05130180 -1.07222705 -1.21455400 0.00873856 -2.17676353
12.71400000 0.05120564 0.05102264 -1.07360051 -1.21450372 0.00855112 -2.17732483
12.71500000 0.05259606 0.05094464 -1.07498524 -1.21444466 0.00836458 -2.17752462
12.71600000 0.05404052 0.05084534 -1.07638507 -1.21437696 0.00817889 -2.17769728
12.71700000 0.05537301 0.05058935 -1.07779661 -1.21430056 0.00799416 -2.17814065
12.71800000 0.05677894 0.05011259 -1.07921938 -1.21421587 0.00781085 -2.17873288
12.71900000 0.05800797 0.04981754 -1.08065481 -1.21412304 0.00762885 -2.17932349
12.72000000 0.05937365 0.04983003 -1.08209618 -1.21402181 0.00744833 -2.17946597
12.72100000 0.06117904 0.04990553 -1.08355273 -1.21391192 0.00726846 -2.17911162
12.72200000 0.06285806 0.04998759 -1.08502487 -1.21379353 0.00708939 -2.17888337
12.72300000 0.06439883 0.05008675 -1.08650798 -1.21366645 0.00691129 -2.17877755
12.72400000 0.06578095 0.04996098 -1.08800233 -1.21353080 0.00673429 -2.17905691
12.72500000 0.06715736 0.04979675 -1.08950307 -1.21338709 0.00655899 -2.17937706
12.72600000 0.06856619 0.04964513 -1.09101406 -1.21323500 0.00638494 -2.17965279
12.72700000 0.07024921 0.04938842 -1.09253133 -1.21307493 0.00621261 -2.17975602
12.72800000 0.07178977 0.04905131 -1.09406390 -1.21290694 0.00604143 -2.18008832
12.72900000 0.07298180 0.04880691 -1.09559869 -1.21273142 0.00587237 -2.18066904
12.73000000 0.07459274 0.04867404 -1.09714048 -1.21254780 0.00570486 -2.18071665
12.73100000 0.07629840 0.04834609 -1.09869250 -1.21235639 0.00553883 -2.18086557
12.73200000 0.07788345 0.04791904 -1.10025246 -1.21215778 0.00537463 -2.18123312
12.73300000 0.07926048 0.04786481 -1.10181918 -1.21195199 0.00521230 -2.18143358
12.73400000 0.08062645 0.04780290 -1.10338881 -1.21173755 0.00505157 -2.18164543
12.73500000 0.08194816 0.04755788 -1.10496416 -1.21151606 0.00489281 -2.18208137
12.73600000 0.08323312 0.04724492 -1.10654081 -1.21128683 0.00473604 -2.18261356
12.73700000 0.08453479 0.04666194 -1.10812171 -1.21105107 0.00458144 -2.18339461
12.73800000 0.08569060 0.04614302 -1.10970350 -1.21080914 0.00442925 -2.18424977
12.73900000 0.08732290 0.04578188 -1.11128611 -1.21056067 0.00427933 -2.18446266
12.74000000 0.08926426 0.04546733 -1.11287758 -1.21030543 0.00413117 -2.18432024
12.74100000 0.09105581 0.04512623 -1.11447445 -1.21004360 0.00398500 -2.18435101
12.74200000 0.09261217 0.04478426 -1.11607639 -1.20977536 0.00384086 -2.18461445
12.74300000 0.09417350 0.04456640 -1.11767864 -1.20950073 0.00369901 -2.18474047
12.74400000 0.09591672 0.04440851 -1.11928511 -1.20921909 0.00355910 -2.18461987
12.74500000 0.09737293 0.04439286 -1.12089406 -1.20893082 0.00342131 -2.18463777
12.74600000 0.09847723 0.04440968 -1.12250150 -1.20863467 0.00328563 -2.18496364
12.74700000 0.09983547 0.04407831 -1.12410488 -1.20833173 0.00315239 -2.18537045
12.74800000 0.10161515 0.04365322 -1.12571017 -1.20802338 0.00302153 -2.18544365
12.74900000 0.10333611 0.04330424 -1.12731728 -1.20770908 0.00289295 -2.18549306
12.75000000 0.10471115 0.04290972 -1.12892438 -1.20738905 0.00276678 -2.18592577
12.75100000 0.10615808 0.04260771 -1.13052704 -1.20706364 0.00264326 -2.18618163
12.75200000 0.10741354 0.04245874 -1.13212995 -1.20673199 0.00252204 -2.18646761
12.75300000 0.10850155 0.04225883 -1.13372482 -1.20639391 0.00240349 -2.18695485
12.75400000 0.10996213 0.04179275 -1.13531671 -1.20605013 0.00228747 -2.18732448
12.75500000 0.11138958 0.04132710 -1.13690532 -1.20570227 0.00217419 -2.18771672
12.75600000 0.11289352 0.04077684 -1.13848966 -1.20534894 0.00206350 -2.18810474
12.75700000 0.11452540 0.04000115 -1.14007096 -1.20499259 0.00195563 -2.18858137
12.75800000 0.11628781 0.03936497 -1.14164889 -1.20463309 0.00185054 -2.18877865
12.75900000 0.11795907 0.03902459 -1.14322460 -1.20426973 0.00174809 -2.18876257
12.76000000 0.11944112 0.03878612 -1.14479473 -1.20390079 0.00164824 -2.18882005
12.76100000 0.12118598 0.03827985 -1.14635919 -1.20352724 0.00155109 -2.18886951
12.76200000 0.12268614 0.03771026 -1.14792059 -1.20315089 0.00145670 -2.18921837
12.76300000 0.12400663 0.03704918 -1.14947228 -1.20277083 0.00136523 -2.18982207
12.76400000 0.12548257 0.03654693 -1.15101774 -1.20238929 0.00127671 -2.19010082
12.76500000 0.12671402 0.03642696 -1.15255465 -1.20200271 0.00119093 -2.19022545
12.76600000 0.12774911 0.03618548 -1.15408153 -1.20161084 0.00110793 -2.19064985
12.76700000 0.12901200 0.03570570 -1.15559680 -1.20121536 0.00102789 -2.19106659
12.76800000 0.13055967 0.03519538 -1.15710404 -1.20081739 0.00095075 -2.19121563
12.76900000 0.13192702 0.03465152 -1.15860221 -1.20041643 0.00087650 -2.19156359
12.77000000 0.13317632 0.03429439 -1.16008941 -1.20001368 0.00080527 -2.19182710
12.77100000 0.13448454 0.03411824 -1.16156541 -1.19960601 0.00073688 -2.19183175
12.77200000 0.13605596 0.03375254 -1.16303033 -1.19919460 0.00067139 -2.19174503
12.77300000 0.13767501 0.03313989 -1.16448606 -1.19878071 0.00060882 -2.19184305
12.77400000 0.13921783 0.03249906 -1.16593031 -1.19836641 0.00054933 -2.19203049
12.77500000 0.14069116 0.03207431 -1.16736361 -1.19795033 0.00049282 -2.19205565
12.77600000 0.14221612 0.03165901 -1.16878383 -1.19753141 0.00043930 -2.19200081
12.77700000 0.14336111 0.03111974 -1.17019271 -1.19711085 0.00038877 -2.19243395
12.77800000 0.14435732 0.03052187 -1.17158397 -1.19668938 0.00034141 -2.19305276
12.77900000 0.14583987 0.02991257 -1.17296168 -1.19626742 0.00029711 -2.19317955
12.78000000 0.14713375 0.02925658 -1.17432570 -1.19584507 0.00025587 -2.19352456
12.78100000 0.14797058 0.02855229 -1.17567355 -1.19542331 0.00021775 -2.19435624
12.78200000 0.14885840 0.02792128 -1.17700282 -1.19500230 0.00018279 -2.19504265
12.78300000 0.14974780 0.02737847 -1.17831577 -1.19458122 0.00015089 -2.19561983
12.78400000 0.15039058 0.02701780 -1.17960958 -1.19415995 0.00012209 -2.19623906
12.78500000 0.15147894 0.02669339 -1.18088435 -1.19373608 0.00009632 -2.19635179
12.78600000 0.15296326 0.02629655 -1.18214317 -1.19331168 0.00007358 -2.19612146
12.78700000 0.15431778 0.02611763 -1.18338549 -1.19288604 0.00005388 -2.19578224
12.78800000 0.15556989 0.02604453 -1.18460992 -1.19245650 0.00003719 -2.19541480
12.78900000 0.15677409 0.02563321 -1.18581620 -1.19202409 0.00002357 -2.19540943
12.79000000 0.15800573 0.02496821 -1.18700345 -1.19159355 0.00001305 -2.19561002
12.79100000 0.15931777 0.02441059 -1.18817196 -1.19116475 0.00000562 -2.19560273
12.79200000 0.16061618 0.02396015 -1.18932124 -1.19073638 0.00000127 -2.19548001
12.79300000 0.16151265 0.02359902 -1.19045086 -1.19030820 0.00000001 -2.19564737
12.79400000 0.16222417 0.02335829 -1.19155769 -1.18987911 0.00000184 -2.19585250
12.79500000 0.16349390 0.02309449 -1.19264295 -1.18944822 0.00000676 -2.19549602
12.79600000 0.16441748 0.02254247 -1.19370851 -1.18901701 0.00001478 -2.19575079
12.79700000 0.16507518 0.02185112 -1.19474957 -1.18858964 0.00002585 -2.19638707
12.79800000 0.16627249 0.02137937 -1.19576856 -1.18816505 0.00003997 -2.19624179
12.79900000 0.16708816 0.02100093 -1.19676580 -1.18774045 0.00005718 -2.19636000
12.80000000 0.16776996 0.02043574 -1.19773802 -1.18731707 0.00007741 -2.19677198
12.80100000 0.16880644 0.01988228 -1.19868706 -1.18689780 0.00010065 -2.19679549
12.80200000 0.16935095 0.01954565 -1.19961252 -1.18647990 0.00012693 -2.19706889
12.80300000 0.16939569 0.01916532 -1.20051153 -1.18606186 0.00015621 -2.19785617
12.80400000 0.16992495 0.01868134 -1.20138389 -1.18564639 0.00018841 -2.19823558
12.80500000 0.17037504 0.01805979 -1.20223195 -1.18523333 0.00022359 -2.19880686
12.80600000 0.17073310 0.01747264 -1.20305261 -1.18482634 0.00026157 -2.19941164
12.80700000 0.17160866 0.01708949 -1.20384805 -1.18442147 0.00030248 -2.19926889
12.80800000 0.17246095 0.01676747 -1.20461807 -1.18401833 0.00034634 -2.19906164
12.80900000 0.17292186 0.01642226 -1.20536216 -1.18361610 0.00039316 -2.19924098
12.81000000 0.17300993 0.01604857 -1.20607861 -1.18321641 0.00044281 -2.19979371
12.81100000 0.17330407 0.01563508 -1.20676720 -1.18281858 0.00049529 -2.20015135
12.81200000 0.17387608 0.01521742 -1.20742869 -1.18242459 0.00055056 -2.20020921
12.81300000 0.17433122 0.01497633 -1.20806301 -1.18203289 0.00060868 -2.20017966
12.81400000 0.17429939 0.01457958 -1.20866937 -1.18164070 0.00066970 -2.20076141
12.81500000 0.17442173 0.01415499 -1.20924654 -1.18125515 0.00073325 -2.20119173
12.81600000 0.17528868 0.01387902 -1.20979601 -1.18087017 0.00079967 -2.20069881
12.81700000 0.17637456 0.01344650 -1.21031828 -1.18048809 0.00086894 -2.20011637
12.81800000 0.17708085 0.01301672 -1.21081286 -1.18011118 0.00094096 -2.19988551
12.81900000 0.17749808 0.01273134 -1.21127855 -1.17973748 0.00101569 -2.19977091
12.82000000 0.17793899 0.01244780 -1.21171526 -1.17936510 0.00109322 -2.19960036
12.82100000 0.17880636 0.01206150 -1.21212275 -1.17899611 0.00117343 -2.19907757
12.82200000 0.17974342 0.01160528 -1.21250173 -1.17863179 0.00125643 -2.19852839
12.82300000 0.18034661 0.01114201 -1.21285107 -1.17827339 0.00134199 -2.19829385
12.82400000 0.18034748 0.01079540 -1.21317063 -1.17792036 0.00143015 -2.19851796
12.82500000 0.17975203 0.01048543 -1.21345916 -1.17756994 0.00152077 -2.19927088
12.82600000 0.17955197 0.01014088 -1.21371682 -1.17722403 0.00161374 -2.19963427
12.82700000 0.17932742 0.00981865 -1.21394406 -1.17688219 0.00170919 -2.19997099
12.82800000 0.17960335 0.00956295 -1.21414039 -1.17654443 0.00180696 -2.19971157
12.82900000 0.18012377 0.00929979 -1.21430662 -1.17620870 0.00190751 -2.19918425
12.83000000 0.18001968 0.00888847 -1.21444195 -1.17587757 0.00201041 -2.19940096
12.83100000 0.18064526 0.00848745 -1.21454632 -1.17555418 0.00211546 -2.19885234
12.83200000 0.18133991 0.00809576 -1.21461993 -1.17523551 0.00222316 -2.19819662
12.83300000 0.18097472 0.00776925 -1.21466225 -1.17492475 0.00233298 -2.19851005
12.83400000 0.18017232 0.00755126 -1.21467320 -1.17461663 0.00244501 -2.19912123
12.83500000 0.17964191 0.00734532 -1.21465290 -1.17431244 0.00255912 -2.19941898
12.83600000 0.17952526 0.00709800 -1.21460140 -1.17401060 0.00267556 -2.19931319
12.83700000 0.17909788 0.00672596 -1.21451863 -1.17371465 0.00279412 -2.19961531
12.83800000 0.17831308 0.00634925 -1.21440480 -1.17342675 0.00291440 -2.20025481
12.83900000 0.17768036 0.00605036 -1.21426003 -1.17314554 0.00303648 -2.20063837
12.84000000 0.17690011 0.00573900 -1.21408434 -1.17286944 0.00316048 -2.20115418
12.84100000 0.17640247 0.00545050 -1.21387811 -1.17260110 0.00328604 -2.20134020
12.84200000 0.17612407 0.00512799 -1.21364079 -1.17233728 0.00341367 -2.20131233
12.84300000 0.17561652 0.00479570 -1.21337281 -1.17208345 0.00354276 -2.20150128
12.84400000 0.17452823 0.00451753 -1.21307412 -1.17183529 0.00367363 -2.20219002
12.84500000 0.17319105 0.00420988 -1.21274607 -1.17159493 0.00380565 -2.20313443
12.84600000 0.17243648 0.00391901 -1.21238821 -1.17136248 0.00393904 -2.20345615
12.84700000 0.17190378 0.00374196 -1.21200031 -1.17113762 0.00407388 -2.20341831
